Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
HONORABLE	SHULER	HEATH		O	NC11	2011	8/11/2011	8203649
HONORABLE	SIMPSON	MICHAEL K.		A	ID02	2011	5/13/2011	8202754
HONORABLE	SMITH	ADAM		O	WA09	2011	5/11/2011	8202757
HONORABLE	STEARNS	CLIFF		O	FL06	2011	5/12/2011	8202763
HONORABLE	STIVERS	STEVE		O	OH15	2011	8/2/2011	8203520
HONORABLE	STUTZMAN	MARLIN A.		A	IN03	2011	11/10/2011	8204312
HONORABLE	SUTTON	BETTY		O	OH13	2011	5/11/2011	8202766
HONORABLE	THORNBERRY	MAC		O	TX13	2011	5/13/2011	8202771
	ALLEN	RICHARD W.		O	GA12	2011	2/15/2012	8207941
HONORABLE	BACHUS	SPENCER		A	AL06	2011	10/4/2011	8204064
	BAKER	MARTIN DEWAYNE		D	MO01	2011	2/1/2012	8207621
	BARRON	CHARLES		O	NY10	2011	1/25/2012	8207890
HONORABLE	BECERRA	XAVIER		A	CA31	2011	6/14/2012	8206378
HONORABLE	BECERRA	XAVIER		O	CA31	2011	6/14/2011	8203003
	BELLAMY	TERRY M.		O	NC10	2011	3/1/2012	8207990
HONORABLE	BERG	RICK		O	ND00	2011	6/14/2011	8202988
	BIELAT	SEAN D.		D	MA04	2011	2/24/2012	8207622
HONORABLE	BILIRAKIS	GUS M.		O	FL09	2011	5/13/2011	8201645
HONORABLE	BOREN	DAN		O	OK02	2011	5/16/2011	8201654
	BRIDENSTINE	JAMES FREDERICK		O	OK01	2011	3/8/2012	8207988
	BRINKLEY	DAVID ROSS		O	MD06	2011	8/31/2012	8207841
	CAESAR	JOSHUA C.		O	TX03	2011	3/30/2012	8208043
	CASIDA	TISHA TRINETTE		O	CO03	2011	1/27/2012	8207897
HONORABLE	CASTOR	KATHY		O	FL11	2011	5/16/2011	8202490
HONORABLE	CICILLINE	DAVID N.		O	RI01	2011	5/13/2011	8202497
HONORABLE	CLAY	WM. LACY		O	MO01	2011	5/3/2011	8202499
	COBB	JAMES (JAY) FRANCIS		O	UT04	2011	3/7/2012	8207987
	CONAWAY	JACQUESE L.		O	CA08	2011	8/17/2012	8208547
HONORABLE	COSTA	JIM		A	CA20	2011	6/3/2011	8202807
HONORABLE	CRAWFORD	ERIC A. "RICK"		O	AR01	2011	6/16/2011	8203101
HONORABLE	DELAURO	ROSA L.		O	CT03	2011	5/13/2011	8202530
HONORABLE	DJOU	CHARLES		T	HI01	2011	4/20/2011	8200562
HONORABLE	DOLD	ROBERT J.		O	IL10	2011	5/13/2011	8202535
HONORABLE	DREIER	DAVID		A	CA26	2011	9/27/2011	8204018
HONORABLE	DUFFY	SEAN P.		A	WI07	2011	6/21/2011	8203139
HONORABLE	DUFFY	SEAN P.		O	WI07	2011	6/15/2011	8203072
HONORABLE	ELLISON	KEITH		O	MN05	2011	5/3/2011	8202541
HONORABLE	FLEISCHMANN	CHARLES J. "CHUCK"		O	TN03	2011	5/23/2011	8202549
HONORABLE	FLEMING	JOHN		O	LA04	2011	5/5/2011	8202551
	FOSTER	G. WILLIAM (BILL)		A	IL11	2011	1/2/2013	8209583
HONORABLE	FRANK	BARNEY		A	MA04	2011	6/24/2011	8203169
HONORABLE	FRELINGHUYSEN	RODNEY P.		O	NJ11	2011	5/12/2011	8202553
HONORABLE	GARRETT	SCOTT		A	NJ05	2011	7/7/2011	8203263
HONORABLE	GERLACH	JIM		O	PA06	2011	8/2/2011	8203517
HONORABLE	GIBSON	CHRISTOPHER P.		O	NY20	2011	5/11/2011	8202558
HONORABLE	GINGREY	PHIL		O	GA11	2011	7/15/2011	8203354
	GOETTLE	SHANE CHRISTOPHER		O	ND00	2011	1/17/2012	8207866
HONORABLE	GRANGER	KAY		A	TX12	2011	8/17/2011	8203713
HONORABLE	GRAYSON	ALAN		T	FL08	2011	5/5/2011	8200649
HONORABLE	GRIFFITH	H. MORGAN		O	VA09	2011	5/11/2011	8202570
HONORABLE	HALL	RALPH M.		O	TX04	2011	5/13/2011	8202575
HONORABLE	HARTZLER	VICKY		A	MO04	2011	5/15/2012	8205092
HONORABLE	HOLT	RUSH D.		A	NJ12	2011	7/7/2011	8203264
HONORABLE	HUELSKAMP	TIM		O	KS01	2011	5/16/2011	8202593
HONORABLE	HULTGREN	RANDY		A	IL14	2011	6/24/2011	8203171
HONORABLE	HUNTER	DUNCAN		O	CA52	2011	5/13/2011	8202962
HONORABLE	ISRAEL	STEVE		O	NY02	2011	5/19/2011	8202597
HONORABLE	JACKSON LEE	SHELIA		A	TX18	2011	10/26/2011	8204176
HONORABLE	SCHIFF	ADAM B.		O	CA29	2011	5/16/2011	8202736
HONORABLE	SCHMIDT	JEAN		O	OH02	2011	6/24/2011	8203175
HONORABLE	SCHWEIKERT	DAVID		O	AZ05	2011	5/16/2011	8202743
HONORABLE	SCOTT	AUSTIN		O	GA08	2011	8/12/2011	8203667
HONORABLE	SMITH	LAMAR		O	TX21	2011	5/16/2011	8202760
	SMITH	LARRY M.		O	MD02	2011	1/12/2012	8207882
	STEWART	RICHARD ERIC		O	TN04	2011	1/25/2012	8207892
HONORABLE	SULLIVAN	JOHN		O	OK01	2011	5/13/2011	8202765
HONORABLE	TERRY	LEE		A	NE02	2011	7/26/2011	8203438
HONORABLE	THOMPSON	GLENN		O	PA05	2011	5/16/2011	8202769
HONORABLE	TIAHRT	TODD		T	KS04	2011	5/19/2011	9100069
HONORABLE	TONKO	PAUL		O	NY21	2011	5/13/2011	8202774
HONORABLE	UPTON	FRED		O	MI06	2011	5/12/2011	8202777
	VEASEY	MARC ALLISON		O	TX33	2011	2/3/2012	8207923
HONORABLE	VELAZQUEZ	NYDIA M.		O	NY12	2011	5/13/2011	8202779
HONORABLE	VISCLOSKY	PETER J.		O	IN01	2011	5/13/2011	8202780
HONORABLE	WALBERG	TIM		O	MI07	2011	5/20/2011	8202782
HONORABLE	WASSERMAN SCHULTZ	DEBBIE		A	FL20	2011	5/15/2012	8205095
HONORABLE	WEBSTER	DANIEL		O	FL08	2011	5/13/2011	8202788
HONORABLE	WESTMORELAND	LYNN A.		A	GA03	2011	9/18/2012	8208719
HONORABLE	WILSON	JOE		O	SC02	2011	5/5/2011	8202793
HONORABLE	WOOLSEY	LYNN C.		O	CA06	2011	5/16/2011	8202798
	WORZALA	DAVID JOHN		O	WI02	2011	1/19/2012	8207885
HONORABLE	WU	DAVID		O	OR01	2011	8/2/2011	8203521
HONORABLE	YODER	KEVIN		O	KS03	2011	5/31/2011	8202801
HONORABLE	SERRANO	JOSE E.		O	NY16	2011	5/13/2011	8202748
HONORABLE	SESTAK	JOE		T	PA07	2011	1/25/2011	8200149
	SILVERMAN	MATTHEW DOUGLAS		O	WI02	2011	1/19/2012	8207881
HONORABLE	STUTZMAN	MARLIN A.		A	IN03	2011	10/16/2013	8213253
	TACHERRA	JOHNNY		O	CA16	2011	5/8/2012	8208315
HONORABLE	TANNER	JOHN		T	TN08	2011	1/31/2011	8200151
HONORABLE	TERRY	LEE		A	NE02	2011	8/29/2011	8203827
HONORABLE	TERRY	LEE		O	NE02	2011	5/24/2011	8202767
HONORABLE	TIBERI	PATRICK J.		O	OH12	2011	6/23/2011	8203145
	TURNER	NINA		O	OH11	2011	1/11/2012	8207880
	VANN	KIM DOLBOW		O	CA03	2011	6/25/2012	8209238
HONORABLE	WALBERG	TIM		A	MI07	2011	7/19/2011	8203357
	WASHINGTON	TRAVIS	JR.	D	TX30	2011	2/3/2012	8207644
HONORABLE	WATSON	DIANE		T	CA33	2011	1/21/2011	8200128
HONORABLE	WATT	MELVIN L.		A	NC12	2011	6/15/2011	8203043
HONORABLE	WEST	ALLEN B.		A	FL22	2011	4/3/2012	8204871
HONORABLE	WEST	ALLEN B.		A	FL22	2011	7/13/2012	8206591
HONORABLE	WEST	ALLEN B.		O	FL22	2011	5/16/2011	8202791
HONORABLE	WILSON	FREDERICA S.		O	FL17	2011	6/16/2011	8203117
	WITT	BRADLEY K.		O	OR01	2011	1/20/2012	8207910
HONORABLE	WU	DAVID		T	OR01	2011	11/30/2011	9100365
	YARBROUGH	WILLIAM MAYO		O	OH12	2011	1/25/2012	8207893
HONORABLE	YOUNG	C. W. BILL		O	FL10	2011	5/13/2011	8202802
	TEMPERLEY	MATIAS		D	MA10	2011	1/11/2012	8207643
	TOBIAS	JAMES GORDON	SR.	O	SC04	2011	5/17/2012	8208642
HONORABLE	TOWNS	EDOLPHUS		O	NY10	2011	6/17/2011	8203116
HONORABLE	TSONGAS	NIKI		O	MA05	2011	5/13/2011	8202775
	UPPAL	JACK		O	CA04	2011	4/25/2012	8208135
HONORABLE	WALZ	TIMOTHY J.		O	MN01	2011	5/16/2011	8202784
	WASSA	THOMAS STEVEN		O	MI05	2011	5/23/2012	8208644
HONORABLE	WATERS	MAXINE		O	CA35	2011	5/23/2011	8202786
	WEBB-EDGINGTON	ALECIA DAWN		O	KY04	2011	2/3/2012	8207924
HONORABLE	WELCH	PETER		O	VT00	2011	5/13/2011	8202790
	WHELAN	BRIAN		X	CA16	2011	4/27/2012	8207036
	WILLOUGHBY	JOHN W.		D	UT02	2011	1/31/2012	8207645
HONORABLE	YOUNG	TODD C.		O	IN09	2011	6/15/2011	8203048
HONORABLE	TIPTON	SCOTT R.		O	CO03	2011	5/23/2011	8202773
HONORABLE	VAN HOLLEN	CHRIS		O	MD08	2011	5/16/2011	8202778
	VARGAS	JUAN CARLOS		O	CA51	2011	2/15/2012	8208997
HONORABLE	WATERS	MAXINE		A	CA35	2011	7/15/2011	8203356
HONORABLE	WATT	MELVIN L.		O	NC12	2011	5/13/2011	8202787
	WHELAN	BRIAN		O	CA16	2011	4/5/2012	8208045
HONORABLE	WILSON	CHARLES A.		T	OH06	2011	2/2/2011	8200193
HONORABLE	WILSON	FREDERICA S.		A	FL17	2011	9/12/2011	8203932
	WINDLE	JAMES T.		O	WA08	2011	6/20/2012	8209237
HONORABLE	WOODALL	ROB		O	GA07	2011	8/8/2011	8203588
HONORABLE	YOUNG	DON		O	AK00	2011	5/16/2011	8202803
	YOUNG	MARC STEVEN		O	TX00	2011	1/30/2012	8207905
HONORABLE	WELCH	PETER		A	VT00	2011	5/17/2012	8205126
HONORABLE	WITTMAN	ROBERT J.		A	VA01	2011	5/16/2011	8202795
	YARBER	KYLE		O	MO06	2011	1/12/2012	8207886
	YOUNGBLOOD	LARRY		O	TX08	2011	2/27/2012	8207953
HONORABLE	JOHNSON	HENRY C. "HANK"	JR.	A	GA04	2011	7/1/2011	8203238
HONORABLE	JOHNSON	SAM		O	TX03	2011	5/12/2011	8202602
HONORABLE	JOHNSON	TIMOTHY V.		O	IL15	2011	5/13/2011	8202603
HONORABLE	JONES	WALTER B.		A	NC03	2011	11/4/2011	8204247
HONORABLE	JONES	WALTER B.		O	NC03	2011	5/10/2011	8202926
HONORABLE	KEATING	WILLIAM R.		O	MA10	2011	5/16/2011	8202608
HONORABLE	LANCE	LEONARD		A	NJ07	2011	7/12/2012	8206590
HONORABLE	LANDRY	JEFFREY M.		O	LA03	2011	5/19/2011	8202619
HONORABLE	LATHAM	TOM		O	IA04	2011	5/13/2011	8202624
HONORABLE	LOBIONDO	FRANK A.		A	NJ02	2011	7/2/2012	8206491
	MADER	JAMES LAWRENCE		D	SC07	2011	1/17/2012	8207635
HONORABLE	MCCLINTOCK	TOM		A	CA04	2011	5/15/2012	8206193
HONORABLE	MCMORRIS RODGERS	CATHY		A	WA05	2011	6/21/2011	8203120
HONORABLE	MCNERNEY	JERRY		O	CA11	2011	5/16/2011	8202657
HONORABLE	MOLLOHAN	ALAN		T	WV01	2011	3/2/2011	8200332
HONORABLE	MORAN	JAMES P.		A	VA08	2011	8/18/2011	8203735
HONORABLE	NAPOLITANO	GRACE F.		O	CA38	2011	6/3/2011	8202673
HONORABLE	NUGENT	RICHARD B.		O	FL05	2011	5/24/2011	8202677
	OLD	JAMES ROWLAND	JR.	O	TX14	2011	1/5/2012	8207856
HONORABLE	PENCE	MIKE		O	IN06	2011	5/6/2011	8202692
HONORABLE	RANGEL	CHARLES B.		A	NY15	2011	10/2/2012	8209052
HONORABLE	REHBERG	DENNY		O	MT00	2011	6/15/2011	8203075
HONORABLE	RICHMOND	CEDRIC L.		O	LA02	2011	5/16/2011	8202710
	RUSHIN	JACK D.		O	MO08	2011	6/22/2012	8209233
HONORABLE	SCHOCK	AARON		O	IL18	2011	5/16/2011	8202739
HONORABLE	SENSENBRENNER	F. JAMES	JR.	A	WI05	2011	6/21/2011	8203143
HONORABLE	SHEA-PORTER	CAROL		T	NH01	2011	2/9/2011	8200228
HONORABLE	SHIMKUS	JOHN		O	IL19	2011	5/13/2011	8202752
HONORABLE	SHULER	HEATH		O	NC11	2011	8/12/2010	8203719
HONORABLE	SLAUGHTER	LOUISE MCINTOSH		O	NY28	2011	5/13/2011	8202756
	SMITH	DIANE		O	MT00	2011	3/5/2012	8207995
HONORABLE	SOUTHERLAND	STEVE	II	O	FL02	2011	6/3/2011	8202761
HONORABLE	SPACE	ZACHARY T.		T	OH18	2011	3/17/2011	8200426
HONORABLE	SPEIER	JACKIE		O	CA12	2011	5/16/2011	8202762
HONORABLE	TAYLOR	GENE		T	MS04	2011	3/7/2011	8200337
	TYSON	PRISCILLA		O	OH03	2011	2/27/2012	8207952
HONORABLE	VAN HOLLEN	CHRIS		A	MD08	2011	6/17/2011	8203118
	VEASEY	MARC ALLISON		X	TX33	2011	4/27/2012	8208880
HONORABLE	WILSON	FREDERICA S.		A	FL17	2011	11/18/2011	8204338
HONORABLE	WITTMAN	ROBERT J.		O	VA01	2011	5/16/2011	8202794
HONORABLE	WOLF	FRANK R.		O	VA10	2011	5/10/2011	8202796
	WURZELBACHER	SAMUEL JOSEPH		O	OH09	2011	1/5/2012	8207861
HONORABLE	YARMUTH	JOHN A.		O	KY03	2011	5/16/2011	8202800
HONORABLE	YOUNG	TODD C.		A	IN09	2011	8/8/2011	8203589
